,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,logPrice,logLiving,logLot,logAbove,logBathrooms,logBedrooms,resid_pl,resid_lg,resid_la
5363,3876000350,20150224T000000,470000.0,6,1.75,2490,8732,1.5,0,0,4,8,2490,0,1966,0,98034,47.7252,-122.18700000000001,13.060487973686241,7.820037989458753,9.074749717669835,7.820037989458753,0.5596157879354227,1.791759469228055,-0.16838363394322364,0.1807458015654131,-0.08387989368774118
5364,5415000240,20150224T000000,330000.0,4,1.75,1520,14417,1.0,0,0,4,7,1520,0,1968,0,98065,47.526,-121.809,12.706847933442663,7.326465613840322,9.576163344811905,7.326465613840322,0.5596157879354227,1.3862943611198906,-0.14793484204950502,-0.04309840071681492,-0.15989090400148864
5365,3751604169,20150224T000000,279000.0,2,2.75,1770,10534,1.0,0,0,3,8,1210,560,2003,0,98001,47.2773,-122.27600000000001,12.538967060803502,7.478734825567875,9.262363400043334,7.098375638590786,1.0116009116784799,0.6931471805599453,-0.4312237366920346,-0.16055736232546547,0.18534202729844207
5366,2770602265,20150224T000000,345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,0,98199,47.6462,-122.384,12.751299696013497,7.265429723253953,8.34283980427146,6.721425700790643,0.6931471805599453,1.0986122886681098,-0.05722270074636171,-0.10413429130318441,0.2909359121535777
5367,2968801366,20150224T000000,350000.0,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,12.765688433465597,7.408530566894626,8.648221453822641,7.408530566894626,1.0116009116784799,1.0986122886681098,-0.15129308726433166,0.03896655233748891,-0.14725275749826938
5368,5379802816,20150224T000000,197000.0,4,1.0,1360,11175,1.0,0,0,3,7,1360,0,1961,0,98188,47.4551,-122.272,12.190959007720126,7.215239978730097,9.32143441948177,7.215239978730097,0.0,1.3862943611198906,-0.5795235313781824,-0.1543240358270399,-0.1770198466148667
5369,3546000090,20150224T000000,199500.0,3,1.75,1690,8901,1.0,0,0,3,7,1690,0,1986,0,98030,47.3546,-122.176,12.203569515312056,7.432483807917119,9.093918908958932,7.432483807917119,0.5596157879354227,1.0986122886681098,-0.7315666680421327,0.0629197933599821,-0.14356391642784416
5370,8856890020,20150224T000000,265000.0,3,1.75,1680,9769,1.0,0,0,3,8,1340,340,1989,0,98058,47.4631,-122.126,12.487485104968359,7.426549072397305,9.186969385652942,7.200424892944957,0.5596157879354227,1.0986122886681098,-0.4431530181431569,-0.21274311549603553,0.046822783678652335
5371,1823059028,20150224T000000,312500.0,4,1.75,2280,7840,1.0,0,0,3,7,1280,1000,1957,0,98055,47.4809,-122.22399999999999,12.652359748158593,7.731930721948486,8.966994113344454,7.154615356913663,0.5596157879354227,1.3862943611198906,-0.5097335176635003,0.3623667073913488,0.39095922047908793
5372,3332000091,20150224T000000,320000.0,3,1.0,1190,4120,1.0,0,0,3,6,1190,0,1929,0,98118,47.5513,-122.272,12.676076274775909,7.081708586105575,8.323608442343572,7.081708586105575,0.0,1.0986122886681098,0.006799972469085702,-0.01812725511535973,-0.19758391495291772
5373,1525059215,20150224T000000,815000.0,5,2.25,3410,35536,2.0,0,0,3,10,2530,880,1974,0,98005,47.65,-122.155,13.610943392223,8.134467570277563,10.478301546134208,7.835974581721566,0.8109302162163288,1.6094379124341003,0.1437590254352692,-0.04428096428818229,0.21706735798891152
5374,4337000285,20150224T000000,255000.0,3,2.0,1500,8775,1.0,0,0,3,6,1390,110,1943,0,98166,47.4809,-122.335,12.449018824140563,7.313220387090301,9.079662048334066,7.237059026124737,0.6931471805599453,1.0986122886681098,-0.3957251168238418,0.21338454586936706,-0.09749831413550503
5375,3925000020,20150224T000000,265000.0,3,2.0,1690,9516,1.0,0,0,3,7,1690,0,1997,0,98022,47.2132,-122.001,12.487485104968359,7.432483807917119,9.160729871422848,7.432483807917119,0.6931471805599453,1.0986122886681098,-0.44765107838582985,0.0629197933599821,-0.14356391642784416
5376,7202340010,20150224T000000,671300.0,4,2.5,3280,5232,2.0,0,0,3,7,3280,0,2004,0,98053,47.6798,-122.03299999999999,13.416971409926843,8.09559870137819,8.562548893137034,8.09559870137819,0.9162907318741551,1.3862943611198906,-0.020753427739458985,0.7260346868210528,-0.04144306142068466
5377,4123840470,20150224T000000,408000.0,3,2.5,2620,8403,2.0,0,0,3,8,2620,0,1991,0,98038,47.3675,-122.042,12.9190224533863,7.8709295967551425,9.036344063928219,7.8709295967551425,0.9162907318741551,1.0986122886681098,-0.348420968387428,0.23163740886180229,-0.07604249702987076
5378,6117502745,20150224T000000,430000.0,2,1.75,1840,14874,1.0,0,2,3,8,1300,540,1952,0,98166,47.4382,-122.348,12.971540487669746,7.517520850603031,9.607370001263245,7.170119543449628,0.5596157879354227,0.6931471805599453,-0.028047049848913375,-0.12177133729030931,0.16343283447905055
5379,1657530010,20150224T000000,260000.0,3,2.5,1600,2244,2.0,0,0,3,7,1600,0,2005,0,98056,47.4899,-122.164,12.468436909997665,7.3777589082278725,7.716015266642587,7.3777589082278725,0.9162907318741551,1.0986122886681098,-0.4252221266909917,0.008194893670735226,-0.15199164682804422
5380,2770601365,20150224T000000,473000.0,2,1.0,940,4000,1.0,0,0,3,6,720,220,1942,0,98199,47.6488,-122.385,13.06685066747407,6.84587987526405,8.294049640102028,6.579251212010101,0.0,0.6931471805599453,0.5763138801423526,-0.25395596595688463,-0.008334567339833399
5381,126039323,20150224T000000,417500.0,5,1.75,2060,10911,1.0,0,0,4,7,1360,700,1954,0,98177,47.7767,-122.365,12.942039823273047,7.630461261783627,9.297526733655099,7.215239978730097,0.5596157879354227,1.6094379124341003,-0.14314761530716957,0.2608972472264899,0.2382014364386631
5382,6139100086,20150224T000000,350000.0,3,1.0,1540,9800,1.0,0,0,4,7,1540,0,1950,0,98155,47.7604,-122.329,12.765688433465597,7.3395376954076745,9.190137664658664,7.3395376954076745,0.0,1.0986122886681098,-0.09900194619710057,-0.030026319149462743,-0.1578777805449887
5383,3997500130,20150224T000000,310000.0,2,1.0,770,8149,1.0,0,0,4,6,770,0,1948,0,98155,47.7439,-122.301,12.644327576461329,6.646390514847729,9.00565049932022,6.646390514847729,0.0,0.6931471805599453,0.30498794996839074,-0.4534453263732052,-0.2646236603654959
5384,7254000050,20150224T000000,596000.0,3,2.5,1730,2631,2.0,0,0,3,8,1730,0,2001,0,98005,47.5878,-122.165,13.297995946047488,7.455876687491824,7.875119281040293,7.455876687491824,0.9162907318741551,1.0986122886681098,0.3451298097366209,-0.18341550040151589,-0.13996137200182535
5385,1545803340,20150224T000000,269000.0,3,1.75,1530,7930,1.0,0,0,5,7,1530,0,1986,0,98038,47.3609,-122.05,12.502466658583977,7.333023014386481,8.978408314628894,7.333023014386481,0.5596157879354227,1.0986122886681098,-0.3572861080044234,-0.03654100017065609,-0.15888105283240517
5386,3330500925,20150224T000000,258305.0,2,1.5,750,2964,1.0,0,0,5,5,750,0,1919,0,98118,47.5518,-122.277,12.461896336233012,6.620073206530356,7.994294986415977,6.620073206530356,0.4054651081081644,0.6931471805599453,0.14250314843836698,-0.21003446135437454,-0.26867657193988315
5387,2125079054,20150224T000000,522500.0,4,2.75,2200,122403,1.5,0,0,3,7,2200,0,1971,0,98014,47.6301,-121.911,13.166380262821104,7.696212639346407,11.715074158563924,7.696212639346407,1.0116009116784799,1.3862943611198906,0.03135847925134172,0.3266486247892697,-0.10294921447924565
5388,5649600266,20150224T000000,386000.0,3,1.5,1550,8000,1.0,0,0,3,6,1330,220,1980,0,98118,47.5536,-122.286,12.863592648446968,7.346010209913293,8.987196820661973,7.1929342212158,0.4054651081081644,1.0986122886681098,-0.0060033854054815095,0.24617436869235831,-0.027378983642046606
5389,1853000300,20150224T000000,875000.0,3,2.75,3270,39586,1.5,0,0,3,11,3270,0,1988,0,98077,47.731,-122.07799999999999,13.681979165339751,8.0925452638913,10.586230799380681,8.0925452638913,1.0116009116784799,1.0986122886681098,0.24656859184199043,-0.35593144401065047,-0.04191329614161532
5390,7633400110,20150224T000000,270500.0,3,1.5,1952,8613,1.0,0,0,4,7,1652,300,1960,0,98032,47.3715,-122.29,12.508027377268673,7.5766097669730375,9.061027968789174,7.409741954080923,0.4054651081081644,1.0986122886681098,-0.5363448864806983,0.20704575241590017,0.019801611142222342
5391,217500015,20150224T000000,394999.0,3,1.5,1730,7800,1.0,0,0,3,7,1330,400,1958,0,98133,47.7365,-122.337,12.886638512234486,7.455876687491824,8.961879012677683,7.1929342212158,0.4054651081081644,1.0986122886681098,-0.06622762407638128,0.08631267293468703,0.08248749393648502
5392,1222069133,20150224T000000,415000.0,4,2.5,2210,213008,1.0,0,0,4,7,1210,1000,1975,0,98038,47.4039,-121.98,12.936033799212835,7.700747794511798,12.269085002671698,7.098375638590786,0.9162907318741551,1.3862943611198906,-0.20242527336091065,0.3311837799546611,0.4073549962423657
5393,7338400945,20150224T000000,420000.0,3,1.5,2080,5000,1.0,0,0,3,7,1300,780,1963,0,98118,47.5322,-122.29,12.948009990259552,7.640123172695364,8.517193191416238,7.170119543449628,0.4054651081081644,1.0986122886681098,-0.1445004127889593,0.2705591581382265,0.28603515657138345
5394,2322069175,20150224T000000,319502.0,3,1.75,1610,38707,1.0,0,0,3,7,1610,0,1990,0,98010,47.3778,-122.001,12.674518812561042,7.383989457978509,10.563775741214291,7.383989457978509,0.5596157879354227,1.0986122886681098,-0.22386248816613374,0.014425443421371753,-0.15103213125393466
5395,3630030180,20150224T000000,499000.0,3,2.25,1780,3665,2.0,0,0,3,8,1780,0,2004,0,98029,47.5495,-121.99700000000001,13.120361374733656,7.484368643286131,8.206583614320753,7.484368643286131,0.8109302162163288,1.0986122886681098,0.1459005888943512,-0.15492354460720925,-0.13557356090719797
5396,1123049129,20150224T000000,284200.0,3,1.75,1540,6632,1.0,0,0,3,7,1070,470,1959,0,98178,47.4973,-122.25200000000001,12.557433494645137,7.3395376954076745,8.79966169681513,6.975413927455952,0.5596157879354227,1.0986122886681098,-0.3072568850175603,-0.030026319149462743,0.15017028939673072
5397,1310980070,20150224T000000,290000.0,3,2.25,1880,7488,2.0,0,0,3,8,1880,0,1980,0,98032,47.3631,-122.277,12.577636201962656,7.539027055823995,8.921057018157429,7.539027055823995,0.8109302162163288,1.0986122886681098,-0.4382513385388176,-0.10026513206934506,-0.12715606964476045
5398,3303860160,20150224T000000,430000.0,3,2.5,2670,12806,2.0,0,0,3,9,2670,0,2010,0,98038,47.3686,-122.059,12.971540487669746,7.8898337513942955,9.457669090078747,7.8898337513942955,0.9162907318741551,1.0986122886681098,-0.31023078849948504,-0.01918660983524756,-0.07313122410571449
5399,4154304740,20150224T000000,709000.0,3,2.75,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,13.471610805514265,7.930206206684683,8.881836305004146,7.533693709848633,1.0116009116784799,1.0986122886681098,0.15924040063331724,0.2909140187913426,0.26853508256998193
5400,42000127,20150224T000000,406500.0,3,1.5,1970,10080,1.0,0,0,3,7,1970,0,1966,0,98168,47.4703,-122.27600000000001,12.915339207970002,7.585788821732034,9.21830854162536,7.585788821732034,0.4054651081081644,1.0986122886681098,-0.13599005346509863,0.21622480717489712,-0.11995467579391672
5401,5469500640,20150224T000000,583500.0,3,2.25,3530,13000,2.5,0,0,4,10,3530,0,1985,0,98042,47.3823,-122.15899999999999,13.276799730708747,8.169053149927343,9.472704636443673,8.169053149927343,0.8109302162163288,1.0986122886681098,-0.21659777064464159,-0.009695384638401805,-0.030130947692146748
5402,3271300955,20150224T000000,868000.0,4,2.5,2020,4350,2.0,0,0,5,9,1730,290,1943,0,98199,47.6503,-122.41,13.673946993642486,7.61085279039525,8.37793112408273,7.455876687491824,0.9162907318741551,1.3862943611198906,0.6036212258607723,-0.298167570834293,0.015014730901600437
5403,7277100055,20150224T000000,500000.0,3,2.25,2210,7680,1.0,0,2,3,8,1730,480,1972,0,98177,47.7729,-122.389,13.122363377404328,7.700747794511798,8.946374826141717,7.455876687491824,0.8109302162163288,1.0986122886681098,-0.016095695169417112,0.06145560661845817,0.10490973501814871
5404,1560100135,20150224T000000,285000.0,2,1.0,890,7250,1.0,0,0,3,7,890,0,1943,0,98125,47.7118,-122.314,12.560244459250788,6.7912214627261855,8.88875674784872,6.7912214627261855,0.0,0.6931471805599453,0.11113442658123951,-0.5783425518309517,-0.24231944072770517
5405,5453700060,20150224T000000,875000.0,4,1.75,2180,9726,1.0,0,0,4,9,2180,0,1966,0,98040,47.5359,-122.23299999999999,13.681979165339751,7.687080155783135,9.182557990963732,7.687080155783135,0.5596157879354227,1.3862943611198906,0.553879082171914,-0.22194020544640836,-0.10435563294309969
5406,9268710140,20150224T000000,191950.0,2,2.5,1390,1302,2.0,0,0,3,7,1390,0,1987,0,98003,47.3081,-122.329,12.164990200428944,7.237059026124737,7.171656822768514,7.237059026124737,0.9162907318741551,0.6931471805599453,-0.6220294512822448,-0.13250498843239988,-0.17365967510106906
5407,1498303855,20150224T000000,718000.0,4,2.75,2930,4408,1.0,0,0,5,8,1660,1270,1939,0,98144,47.5841,-122.295,13.484224848030362,7.982757702011113,8.391176350832751,7.414572881350589,1.0116009116784799,1.3862943611198906,0.13202456513182703,0.3434655141177725,0.42186259017129935
5408,6139800640,20150224T000000,490000.0,3,2.5,2080,12032,2.0,0,0,3,8,2080,0,1978,0,98077,47.7455,-122.073,13.102160670086809,7.640123172695364,9.39532504618962,7.640123172695364,0.9162907318741551,1.0986122886681098,0.009650267038297855,0.0008309848020235933,-0.11158709058153615
5409,2781270210,20150224T000000,209900.0,2,2.0,1180,3003,2.0,0,0,3,6,1180,0,2005,0,98038,47.3491,-122.02,12.254386505808725,7.07326971745971,8.00736706798333,7.07326971745971,0.6931471805599453,0.6931471805599453,-0.4084938013568866,-0.026566123761224247,-0.1988835155046571
5410,4078300040,20150224T000000,850000.0,3,3.5,3070,7050,1.0,0,3,3,8,1570,1500,1928,1996,98125,47.7076,-122.27600000000001,13.652991628466498,8.029432840581244,8.860782895806315,7.358830898342354,1.252762968495368,1.0986122886681098,0.26541528130652914,0.39014065268790343,0.5156953487369682
5411,2595300155,20150224T000000,565000.0,4,1.5,2190,8296,2.0,0,0,3,7,2190,0,1935,1963,98136,47.5158,-122.385,13.244581010128577,7.691656822810547,9.023528749909364,7.691656822810547,0.4054651081081644,1.3862943611198906,0.11301217524784235,0.3220928082534096,-0.10365081820506372
5412,7760400210,20150224T000000,255000.0,3,2.0,1310,8454,1.0,0,0,3,7,1310,0,1994,0,98042,47.3697,-122.075,12.449018824140563,7.177782416195197,9.042394981126735,7.177782416195197,0.6931471805599453,1.0986122886681098,-0.29307384446340734,-0.1917815983619402,-0.18278837685037796
5413,3744600704,20150224T000000,270000.0,4,1.5,1730,8505,1.5,0,0,4,7,1730,0,1961,0,98146,47.4905,-122.34700000000001,12.506177237980511,7.455876687491824,9.048409504829962,7.455876687491824,0.4054651081081644,1.3862943611198906,-0.44668889833035585,0.08631267293468703,-0.13996137200182535
5414,4338800720,20150224T000000,240000.0,4,2.0,1750,7800,1.0,0,0,4,6,1750,0,1944,0,98166,47.4791,-122.34700000000001,12.388394202324129,7.4673710669175595,8.961879012677683,7.4673710669175595,0.6931471805599453,1.3862943611198906,-0.5731837646886255,0.3675352256966251,-0.13819121743840412
5415,1529300410,20150224T000000,365000.0,2,1.0,870,5689,1.0,0,0,4,7,870,0,1948,0,98103,47.6988,-122.351,12.80765263256463,6.76849321164863,8.646289764750648,6.76849321164863,0.0,0.6931471805599453,0.375768817005536,-0.6010708029085077,-0.2458196312010985
5416,1326069151,20150224T000000,260000.0,3,1.75,2160,22702,1.0,0,0,4,7,2160,0,1981,0,98019,47.7355,-121.98200000000001,12.468436909997665,7.67786350067821,10.030208305315284,7.67786350067821,0.5596157879354227,1.0986122886681098,-0.6526776773954257,0.30829948612107305,-0.10577501397179034
5417,6150700264,20150224T000000,396000.0,3,1.0,1390,6160,1.0,0,0,4,7,1390,0,1949,0,98133,47.7289,-122.338,12.889169490236618,7.237059026124737,8.725832056527565,7.237059026124737,0.0,1.0986122886681098,0.10214983852542936,-0.13250498843239988,-0.17365967510106906
5418,3226049080,20150224T000000,397000.0,2,1.0,1030,12350,1.5,0,0,3,7,1030,0,1942,0,98115,47.6984,-122.324,12.891691559669328,6.937314081223682,9.421411342056123,6.937314081223682,0.0,0.6931471805599453,0.3318548742588696,-0.4322499333334555,-0.21982092160482747
5419,3521069142,20150224T000000,418200.0,3,2.5,2260,74297,2.0,0,0,3,9,2260,0,1992,0,98022,47.2704,-122.01299999999999,12.94371506597667,7.723120092266331,11.215825853040078,7.723120092266331,0.9162907318741551,1.0986122886681098,-0.21170043923521398,-0.18590026896321188,-0.09880541960245548
5420,5360200052,20150224T000000,499950.0,3,2.5,2580,23925,2.0,0,0,3,9,2580,0,2001,0,98023,47.2978,-122.376,13.122263372403996,7.855544677915663,10.082679216321155,7.855544677915663,0.9162907318741551,1.0986122886681098,-0.1335194974314735,-0.05347568331387986,-0.07841180147710336
5421,2487200680,20150224T000000,447000.0,2,1.0,720,7500,1.0,0,2,3,6,720,0,1925,0,98136,47.5185,-122.39200000000001,13.010313873595706,6.579251212010101,8.922658299524402,6.579251212010101,0.0,0.6931471805599453,0.7218605297022975,-0.5205846292108331,-0.2749632305937819
5422,5652600427,20150224T000000,420000.0,4,2.0,1700,6375,1.0,0,0,4,7,850,850,1950,0,98115,47.6973,-122.295,12.948009990259552,7.438383530044307,8.760139370026627,6.745236349484363,0.6931471805599453,1.3862943611198906,0.0084022840456619,0.0688195154871698,0.4437459518522626
5423,3776300010,20150224T000000,1030000.0,4,3.5,2730,5607,1.0,0,0,5,9,1660,1070,1948,0,98199,47.6387,-122.396,13.845069360205818,7.912056888179006,8.631771096123673,7.414572881350589,1.252762968495368,1.3862943611198906,0.5464547036188652,0.003036526949462548,0.3511617763391923
5424,9406590250,20150224T000000,293000.0,4,2.25,1870,5371,2.0,0,0,3,7,1870,0,2009,0,98038,47.3844,-122.036,12.587927887999204,7.533693709848633,8.58876938990546,7.533693709848633,0.8109302162163288,1.3862943611198906,-0.42391739798021,0.16412969529149546,-0.12797741426606812
5425,6821102358,20150224T000000,540000.0,3,2.25,1670,3135,2.0,0,0,3,8,1220,450,2002,0,98199,47.6478,-122.396,13.199324418540456,7.4205789054108005,8.050384453067021,7.106606137727303,0.8109302162163288,1.0986122886681098,0.27321120992166925,-0.21871328248253974,0.12022311928720253
5426,6146600420,20150224T000000,229950.0,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,12.345617172968069,6.937314081223682,9.449357272446683,6.937314081223682,-0.2876820724517809,1.0986122886681098,-0.2142195124423889,0.1072064133389512,-0.21982092160482747
5427,1467400095,20150224T000000,545000.0,4,1.75,2040,53578,1.0,0,0,5,7,1160,880,1959,0,98038,47.3844,-122.0,13.208541073645382,7.620705086838262,10.88889381504096,7.05617528410041,0.5596157879354227,1.3862943611198906,0.13074804421714958,0.2511410722811247,0.3630137145557759
5428,9412200730,20150224T000000,369300.0,3,1.5,1480,21320,1.0,0,0,4,7,1480,0,1967,0,98027,47.5234,-122.04299999999999,12.819364600840654,7.299797366758161,9.967400878279781,7.299797366758161,0.4054651081081644,1.0986122886681098,-0.015205752119531013,-0.06976664779897668,-0.16399786076030676
5429,3760500455,20150224T000000,1450000.0,3,3.5,4110,15720,1.0,0,1,3,10,2230,1880,2000,0,98034,47.6996,-122.229,14.187074114396758,8.32117830749028,9.662689065983198,7.709756864454165,1.252762968495368,1.0986122886681098,0.5783777727058865,0.14242977292453496,0.5105580629455293
5430,8035350120,20150224T000000,515000.0,3,2.5,3020,12184,2.0,0,0,3,8,3020,0,2003,0,98019,47.744,-121.976,13.151922179645874,8.013012110368916,9.407878894574997,8.013012110368916,0.9162907318741551,1.0986122886681098,-0.22320855246062976,0.3737199224755754,-0.054161541082592635
5431,2473370750,20150224T000000,430000.0,3,1.75,3440,10428,1.5,0,0,5,8,3440,0,1974,0,98058,47.449,-122.12799999999999,12.971540487669746,8.143226750367445,9.252249775053393,8.143226750367445,0.5596157879354227,1.0986122886681098,-0.5022826450055575,0.5039345624741047,-0.03410825845807963
5432,4046600820,20150224T000000,375000.0,3,1.75,2190,17550,1.0,0,0,3,7,2190,0,1989,0,98014,47.6984,-121.912,12.834681304952548,7.691656822810547,9.772809228894012,7.691656822810547,0.5596157879354227,1.0986122886681098,-0.29688752992818657,0.3220928082534096,-0.10365081820506372
5433,2767603255,20150224T000000,540000.0,2,1.0,1170,4750,1.0,0,0,3,6,1170,0,1903,0,98107,47.6729,-122.37799999999999,13.199324418540456,7.064759027791802,8.465899897028686,7.064759027791802,0.0,0.6931471805599453,0.5428945411716111,-0.03507681342913216,-0.20019417661958272
5434,1924069115,20150224T000000,873000.0,3,2.25,2720,54450,2.0,0,0,3,11,2720,0,1997,0,98027,47.5473,-122.09200000000001,13.67969083482174,7.908387159290043,10.905038128361106,7.908387159290043,0.8109302162163288,1.0986122886681098,0.3838575425536721,-0.540089548611907,-0.0702739667943586
5435,4046700110,20150224T000000,323000.0,3,1.75,1950,15037,1.0,0,0,3,7,1950,0,1989,0,98014,47.6892,-121.913,12.685407602204794,7.575584651557793,9.61826910952232,7.575584651557793,0.5596157879354227,1.0986122886681098,-0.35818770511946596,0.20602063700065543,-0.12152613587286787
5436,1176001124,20150224T000000,598950.0,3,2.5,1480,1531,3.0,0,0,3,8,1480,0,2014,0,98107,47.669,-122.402,13.302933401159477,7.299797366758161,7.333676395657684,7.299797366758161,0.9162907318741551,1.0986122886681098,0.46836304819929175,-0.3394948211351796,-0.16399786076030676
5437,1176001119,20150224T000000,609500.0,3,1.75,1590,1113,3.0,0,0,3,8,1590,0,2014,0,98107,47.6691,-122.402,13.320394227903464,7.371489295214277,7.014814351275545,7.371489295214277,0.5596157879354227,1.0986122886681098,0.4314870621177711,-0.26780289267906277,-0.1529571782130663
5438,3630080030,20150224T000000,405000.0,3,2.5,1440,2163,2.0,0,0,3,7,1440,0,2005,0,98029,47.553999999999995,-121.99799999999999,12.911642346088676,7.272398392570047,7.679251425953058,7.272398392570047,0.9162907318741551,1.0986122886681098,0.09783824902551075,-0.09716562198709067,-0.1682173507732747
5439,4083306616,20150224T000000,450000.0,2,1.5,960,1000,2.0,0,0,3,8,920,40,2008,0,98103,47.6489,-122.335,13.017002861746503,6.866933284461882,6.907755278982137,6.824373670043086,0.4054651081081644,0.6931471805599453,0.510509255013261,-0.7723589034314582,-0.19465432831759522
5440,3204930510,20150224T000000,780000.0,5,3.5,3190,4247,2.0,0,0,3,8,2430,760,2013,0,98052,47.7016,-122.103,13.567049198665774,8.06777619577889,8.353968130313271,7.795646536334594,1.252762968495368,1.6094379124341003,0.1504116202159853,0.4284840078855501,0.18449343925496642
5441,1959700225,20150224T000000,720000.0,3,1.75,1370,1990,3.0,0,0,3,9,1370,0,2014,0,98102,47.6434,-122.324,13.487006490992238,7.222566018822171,7.595889917718538,7.222566018822171,0.5596157879354227,1.0986122886681098,0.7109713928010493,-0.6864543424073721,-0.17589162360947697
5442,5649600462,20150224T000000,370000.0,2,2.5,1390,1821,2.0,0,0,3,7,1180,210,2007,0,98118,47.5537,-122.28200000000001,12.821258284620408,7.237059026124737,7.507141079727608,7.07326971745971,0.9162907318741551,0.6931471805599453,0.03423863290921858,-0.13250498843239988,-0.03509420683962983
5443,5631500400,20150225T000000,180000.0,2,1.0,770,10000,1.0,0,0,3,6,770,0,1933,0,98028,47.7379,-122.23299999999999,12.100712129872347,6.646390514847729,9.210340371976184,6.646390514847729,0.0,0.6931471805599453,-0.23862749662059102,-0.4534453263732052,-0.2646236603654959
5444,461001615,20150225T000000,605000.0,2,1.75,1760,5000,1.0,0,0,4,7,940,820,1927,0,98117,47.681999999999995,-122.37200000000001,13.312983737012978,7.473069088032197,8.517193191416238,6.84587987526405,0.5596157879354227,0.6931471805599453,0.34708712055879687,0.10350507347506,0.3932872633028799
5445,7230200340,20150225T000000,305000.0,3,1.0,1250,23680,1.0,0,0,5,7,1250,0,1967,0,98059,47.475,-122.11,12.628067055589549,7.1308988302963465,10.072386088997941,7.1308988302963465,0.0,1.0986122886681098,-0.07849156216051334,-0.23866518426079075,-0.1900085311931683
5446,3904910320,20150225T000000,484950.0,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.01700000000001,13.091801071821688,7.4205789054108005,8.517992871586802,7.4205789054108005,0.8109302162163288,1.0986122886681098,0.1656878632029013,-0.21871328248253974,-0.14539729226468712
5447,1769600204,20150225T000000,350000.0,3,1.75,1830,9425,1.0,0,0,3,8,1590,240,1946,0,98146,47.5038,-122.37899999999999,12.765688433465597,7.512071245835466,9.151121012316212,7.371489295214277,0.5596157879354227,1.0986122886681098,-0.22976873455952251,-0.12722094205787382,-0.012375227591877369
5448,4307350520,20150225T000000,445000.0,5,3.0,3880,7180,2.0,0,0,3,7,3880,0,2004,0,98056,47.4797,-122.179,13.005829561148378,8.263590432617319,8.87905466204227,8.263590432617319,1.0986122886681098,1.6094379124341003,-0.5592197250736728,0.8940264180601813,-0.01557204058034145
5449,1645000310,20150225T000000,235000.0,3,1.5,1300,7600,1.0,0,0,4,7,1300,0,1963,0,98022,47.2083,-122.005,12.367340793126296,7.170119543449628,8.935903526274423,7.170119543449628,0.4054651081081644,1.0986122886681098,-0.36894402386803904,-0.19944447110750918,-0.18396847267435223
5450,3145600045,20150225T000000,302000.0,6,2.0,2650,4621,1.5,0,0,3,8,2650,0,1911,0,98118,47.5543,-122.275,12.618182296357007,7.882314918980268,8.438366410870266,7.882314918980268,0.6931471805599453,1.791759469228055,-0.657890299384098,0.24302273108692773,-0.07428913746635146
5451,1781500435,20150225T000000,575000.0,3,1.75,1580,7344,1.0,0,0,5,7,1580,0,1911,0,98126,47.5256,-122.38,13.262125319779487,7.365180126021013,8.901638932300326,7.365180126021013,0.5596157879354227,1.0986122886681098,0.37800000535309763,-0.004383888536124481,-0.1539288013190383
5452,1626079012,20150225T000000,439950.0,3,1.75,1720,223377,1.0,0,0,3,7,1240,480,1950,0,98019,47.7329,-121.92,12.994416363073707,7.450079569807499,12.316616205975087,7.122866658599083,0.5596157879354227,1.0986122886681098,0.04594398356816143,0.08051555525036136,0.1359674115059022
5453,7983000200,20150225T000000,250000.0,3,1.0,1300,8284,1.0,0,0,3,7,1300,0,1968,0,98003,47.3327,-122.306,12.429216196844383,7.170119543449628,9.022081222515475,7.170119543449628,0.0,1.0986122886681098,-0.30706862014995195,-0.19944447110750918,-0.18396847267435223
5454,3204800520,20150225T000000,399500.0,3,1.75,1410,7700,1.0,0,0,4,7,1410,0,1967,0,98056,47.5375,-122.176,12.897969044188466,7.251344983372214,8.948975607841776,7.251344983372214,0.5596157879354227,1.0986122886681098,0.1001217665268257,-0.11821903118492294,-0.17145961266378418
5455,2781270090,20150225T000000,195000.0,2,2.0,1180,2553,2.0,0,0,3,6,1180,0,2005,0,98038,47.3501,-122.02,12.180754837545884,7.07326971745971,7.845024417241484,7.07326971745971,0.6931471805599453,0.6931471805599453,-0.4821254696197279,-0.026566123761224247,-0.1988835155046571
5456,2028700535,20150225T000000,855000.0,4,3.0,2550,5300,2.0,0,0,3,8,1720,830,1908,2013,98117,47.6786,-122.367,13.658856747918897,7.843848638152472,8.575462099540212,7.450079569807499,1.0986122886681098,1.3862943611198906,0.4119385513750835,0.2045564502591315,0.2529149300663862
